"lon" "lat" "currentDist"
"14165" 151 65 99
"14166" 151 66 110
"14167" 151 67 116
"14168" 151 68 117
"14169" 151 69 120
"14170" 151 70 126
"14171" 151 71 97
"14172" 151 72 79
"14173" 151 73 105
"14174" 151 74 91
"14175" 151 75 93
"14176" 151 76 85
"14177" 151 77 112
"14178" 151 78 100
"14179" 151 79 83
"14180" 151 80 83
"14181" 151 81 99
"14182" 151 82 120
"14183" 151 83 120
"14184" 151 84 124
"14185" 151 85 125
"14186" 151 86 106
"14187" 151 87 114
"14188" 151 88 128
"14189" 151 89 129
"14190" 151 90 116
"14191" 151 91 96
"14192" 151 92 63
"14193" 151 93 116
"14194" 151 94 92
"14195" 152 1 110
"14196" 152 2 118
"14197" 152 3 148
"14198" 152 4 144
"14199" 152 5 162
"14200" 152 6 127
"14201" 152 7 150
"14202" 152 8 216
"14203" 152 9 191
"14204" 152 10 118
"14205" 152 11 172
"14206" 152 12 152
"14207" 152 13 154
"14208" 152 14 153
"14209" 152 15 110
"14210" 152 16 130
"14211" 152 17 114
"14212" 152 18 140
"14213" 152 19 92
"14214" 152 20 112
"14215" 152 21 97
"14216" 152 22 87
"14217" 152 23 108
"14218" 152 24 108
"14219" 152 25 120
"14220" 152 26 118
"14221" 152 27 140
"14222" 152 28 140
"14223" 152 29 143
"14224" 152 30 132
"14225" 152 31 117
"14226" 152 32 145
"14227" 152 33 132
"14228" 152 34 114
"14229" 152 35 113
"14230" 152 36 117
"14231" 152 37 99
"14232" 152 38 143
"14233" 152 39 96
"14234" 152 40 100
"14235" 152 41 126
"14236" 152 42 84
"14237" 152 43 82
"14238" 152 44 121
"14239" 152 45 124
"14240" 152 46 120
"14241" 152 47 124
"14242" 152 48 83
"14243" 152 49 99
"14244" 152 50 101
"14245" 152 51 78
"14246" 152 52 109
"14247" 152 53 115
"14248" 152 54 104
"14249" 152 55 142
"14250" 152 56 107
"14251" 152 57 93
"14252" 152 58 102
"14253" 152 59 121
"14254" 152 60 117
"14255" 152 61 120
"14256" 152 62 140
"14257" 152 63 91
"14258" 152 64 106
"14259" 152 65 106
"14260" 152 66 92
"14261" 152 67 100
"14262" 152 68 94
"14263" 152 69 110
"14264" 152 70 104
"14265" 152 71 141
"14266" 152 72 99
"14267" 152 73 117
"14268" 152 74 111
"14269" 152 75 87
"14270" 152 76 122
"14271" 152 77 98
"14272" 152 78 88
"14273" 152 79 89
"14274" 152 80 107
"14275" 152 81 105
"14276" 152 82 109
"14277" 152 83 125
"14278" 152 84 100
"14279" 152 85 129
"14280" 152 86 106
"14281" 152 87 106
"14282" 152 88 92
"14283" 152 89 97
"14284" 152 90 91
"14285" 152 91 109
"14286" 152 92 91
"14287" 152 93 116
"14288" 152 94 68
"14289" 153 1 116
"14290" 153 2 140
"14291" 153 3 152
"14292" 153 4 144
"14293" 153 5 160
"14294" 153 6 149
"14295" 153 7 198
"14296" 153 8 204
"14297" 153 9 169
"14298" 153 10 170
"14299" 153 11 138
"14300" 153 12 174
"14301" 153 13 182
"14302" 153 14 182
"14303" 153 15 114
"14304" 153 16 133
"14305" 153 17 146
"14306" 153 18 148
"14307" 153 19 120
"14308" 153 20 121
"14309" 153 21 123
"14310" 153 22 127
"14311" 153 23 140
"14312" 153 24 136
"14313" 153 25 130
"14314" 153 26 128
"14315" 153 27 136
"14316" 153 28 142
"14317" 153 29 137
"14318" 153 30 137
"14319" 153 31 123
"14320" 153 32 129
"14321" 153 33 146
"14322" 153 34 107
"14323" 153 35 124
"14324" 153 36 108
"14325" 153 37 139
"14326" 153 38 112
"14327" 153 39 81
"14328" 153 40 135
"14329" 153 41 110
"14330" 153 42 110
"14331" 153 43 69
"14332" 153 44 100
"14333" 153 45 87
"14334" 153 46 132
"14335" 153 47 134
"14336" 153 48 108
"14337" 153 49 85
"14338" 153 50 116
"14339" 153 51 99
"14340" 153 52 109
"14341" 153 53 90
"14342" 153 54 100
"14343" 153 55 126
"14344" 153 56 89
"14345" 153 57 115
"14346" 153 58 103
"14347" 153 59 135
"14348" 153 60 152
"14349" 153 61 123
"14350" 153 62 181
"14351" 153 63 92
"14352" 153 64 111
"14353" 153 65 110
"14354" 153 66 95
"14355" 153 67 103
"14356" 153 68 101
"14357" 153 69 105
"14358" 153 70 110
"14359" 153 71 91
"14360" 153 72 148
"14361" 153 73 114
"14362" 153 74 108
"14363" 153 75 84
"14364" 153 76 84
"14365" 153 77 120
"14366" 153 78 106
"14367" 153 79 65
"14368" 153 80 105
"14369" 153 81 133
"14370" 153 82 121
"14371" 153 83 107
"14372" 153 84 97
"14373" 153 85 128
"14374" 153 86 114
"14375" 153 87 110
"14376" 153 88 84
"14377" 153 89 123
"14378" 153 90 89
"14379" 153 91 87
"14380" 153 92 106
"14381" 153 93 106
"14382" 153 94 92
"14383" 154 1 122
"14384" 154 2 124
"14385" 154 3 150
"14386" 154 4 150
"14387" 154 5 144
"14388" 154 6 103
"14389" 154 7 198
"14390" 154 8 190
"14391" 154 9 162
"14392" 154 10 144
"14393" 154 11 120
"14394" 154 12 153
"14395" 154 13 125
"14396" 154 14 170
"14397" 154 15 134
"14398" 154 16 140
"14399" 154 17 124
"14400" 154 18 105
"14401" 154 19 110
"14402" 154 20 92
"14403" 154 21 121
"14404" 154 22 149
"14405" 154 23 147
"14406" 154 24 111
"14407" 154 25 123
"14408" 154 26 132
"14409" 154 27 124
"14410" 154 28 138
"14411" 154 29 134
"14412" 154 30 145
"14413" 154 31 157
"14414" 154 32 149
"14415" 154 33 111
"14416" 154 34 115
"14417" 154 35 126
"14418" 154 36 109
"14419" 154 37 85
"14420" 154 38 90
"14421" 154 39 111
"14422" 154 40 98
"14423" 154 41 111
"14424" 154 42 106
"14425" 154 43 84
"14426" 154 44 96
"14427" 154 45 64
"14428" 154 46 91
"14429" 154 47 96
"14430" 154 48 122
"14431" 154 49 117
"14432" 154 50 72
"14433" 154 51 142
"14434" 154 52 123
"14435" 154 53 119
"14436" 154 54 99
"14437" 154 55 142
"14438" 154 56 111
"14439" 154 57 126
"14440" 154 58 138
"14441" 154 59 113
"14442" 154 60 129
"14443" 154 61 130
"14444" 154 62 134
"14445" 154 63 101
"14446" 154 64 108
"14447" 154 65 109
"14448" 154 66 154
"14449" 154 67 102
"14450" 154 68 103
"14451" 154 69 118
"14452" 154 70 90
"14453" 154 71 108
"14454" 154 72 126
"14455" 154 73 99
"14456" 154 74 106
"14457" 154 75 73
"14458" 154 76 102
"14459" 154 77 80
"14460" 154 78 82
"14461" 154 79 109
"14462" 154 80 91
"14463" 154 81 115
"14464" 154 82 131
"14465" 154 83 121
"14466" 154 84 94
"14467" 154 85 126
"14468" 154 86 90
"14469" 154 87 116
"14470" 154 88 116
"14471" 154 89 112
"14472" 154 90 105
"14473" 154 91 76
"14474" 154 92 104
"14475" 154 93 96
"14476" 154 94 102
"14477" 155 1 144
"14478" 155 2 134
"14479" 155 3 146
"14480" 155 4 144
"14481" 155 5 144
"14482" 155 6 141
"14483" 155 7 187
"14484" 155 8 193
"14485" 155 9 186
"14486" 155 10 192
"14487" 155 11 109
"14488" 155 12 141
"14489" 155 13 185
"14490" 155 14 144
"14491" 155 15 162
"14492" 155 16 154
"14493" 155 17 115
"14494" 155 18 93
"14495" 155 19 99
"14496" 155 20 114
"14497" 155 21 132
"14498" 155 22 129
"14499" 155 23 147
"14500" 155 24 98
"14501" 155 25 133
"14502" 155 26 103
"14503" 155 27 132
"14504" 155 28 136
"14505" 155 29 124
"14506" 155 30 139
"14507" 155 31 150
"14508" 155 32 134
"14509" 155 33 146
"14510" 155 34 125
"14511" 155 35 121
"14512" 155 36 115
"14513" 155 37 114
"14514" 155 38 132
"14515" 155 39 103
"14516" 155 40 107
"14517" 155 41 91
"14518" 155 42 85
"14519" 155 43 85
"14520" 155 44 102
"14521" 155 45 98
"14522" 155 46 123
"14523" 155 47 80
"14524" 155 48 121
"14525" 155 49 90
"14526" 155 50 77
"14527" 155 51 86
"14528" 155 52 88
"14529" 155 53 96
"14530" 155 54 111
"14531" 155 55 107
"14532" 155 56 106
"14533" 155 57 101
"14534" 155 58 110
"14535" 155 59 116
"14536" 155 60 121
"14537" 155 61 130
"14538" 155 62 114
"14539" 155 63 98
"14540" 155 64 132
"14541" 155 65 86
"14542" 155 66 126
"14543" 155 67 109
"14544" 155 68 98
"14545" 155 69 101
"14546" 155 70 85
"14547" 155 71 117
"14548" 155 72 107
"14549" 155 73 125
"14550" 155 74 95
"14551" 155 75 86
"14552" 155 76 120
"14553" 155 77 96
"14554" 155 78 98
"14555" 155 79 81
"14556" 155 80 105
"14557" 155 81 95
"14558" 155 82 126
"14559" 155 83 112
"14560" 155 84 114
"14561" 155 85 116
"14562" 155 86 104
"14563" 155 87 114
"14564" 155 88 104
"14565" 155 89 99
"14566" 155 90 93
"14567" 155 91 88
"14568" 155 92 94
"14569" 155 93 100
"14570" 155 94 102
"14571" 156 1 150
"14572" 156 2 140
"14573" 156 3 163
"14574" 156 4 116
"14575" 156 5 149
"14576" 156 6 162
"14577" 156 7 180
"14578" 156 8 197
"14579" 156 9 184
"14580" 156 10 176
"14581" 156 11 157
"14582" 156 12 141
"14583" 156 13 162
"14584" 156 14 132
"14585" 156 15 155
"14586" 156 16 178
"14587" 156 17 133
"14588" 156 18 112
"14589" 156 19 95
"14590" 156 20 125
"14591" 156 21 113
"14592" 156 22 137
"14593" 156 23 114
"14594" 156 24 106
"14595" 156 25 151
"14596" 156 26 99
"14597" 156 27 115
"14598" 156 28 99
"14599" 156 29 105
"14600" 156 30 147
"14601" 156 31 158
"14602" 156 32 137
"14603" 156 33 127
"14604" 156 34 115
"14605" 156 35 111
"14606" 156 36 143
"14607" 156 37 122
"14608" 156 38 130
"14609" 156 39 92
"14610" 156 40 119
"14611" 156 41 95
"14612" 156 42 128
"14613" 156 43 96
"14614" 156 44 120
"14615" 156 45 96
"14616" 156 46 79
"14617" 156 47 58
"14618" 156 48 79
"14619" 156 49 86
"14620" 156 50 104
"14621" 156 51 100
"14622" 156 52 92
"14623" 156 53 105
"14624" 156 54 84
"14625" 156 55 87
"14626" 156 56 117
"14627" 156 57 126
"14628" 156 58 89
"14629" 156 59 88
"14630" 156 60 136
"14631" 156 61 101
"14632" 156 62 95
"14633" 156 63 104
"14634" 156 64 126
"14635" 156 65 106
"14636" 156 66 107
"14637" 156 67 121
"14638" 156 68 119
"14639" 156 69 95
"14640" 156 70 97
"14641" 156 71 95
"14642" 156 72 120
"14643" 156 73 101
"14644" 156 74 101
"14645" 156 75 94
"14646" 156 76 98
"14647" 156 77 122
"14648" 156 78 69
"14649" 156 79 131
"14650" 156 80 113
"14651" 156 81 151
"14652" 156 82 124
"14653" 156 83 135
"14654" 156 84 109
"14655" 156 85 150
"14656" 156 86 92
"14657" 156 87 76
"14658" 156 88 98
"14659" 156 89 116
"14660" 156 90 92
"14661" 156 91 100
"14662" 156 92 107
"14663" 156 93 82
"14664" 156 94 90
"14665" 157 1 148
"14666" 157 2 134
"14667" 157 3 153
"14668" 157 4 138
"14669" 157 5 134
"14670" 157 6 116
"14671" 157 7 134
"14672" 157 8 197
"14673" 157 9 168
"14674" 157 10 201
"14675" 157 11 149
"14676" 157 12 139
"14677" 157 13 192
"14678" 157 14 156
"14679" 157 15 179
"14680" 157 16 153
"14681" 157 17 111
"14682" 157 18 152
"14683" 157 19 110
"14684" 157 20 151
"14685" 157 21 119
"14686" 157 22 132
"14687" 157 23 132
"14688" 157 24 108
"14689" 157 25 124
"14690" 157 26 111
"14691" 157 27 109
"14692" 157 28 106
"14693" 157 29 143
"14694" 157 30 135
"14695" 157 31 123
"14696" 157 32 140
"14697" 157 33 131
"14698" 157 34 116
"14699" 157 35 143
"14700" 157 36 126
"14701" 157 37 108
"14702" 157 38 142
"14703" 157 39 128
"14704" 157 40 123
"14705" 157 41 90
"14706" 157 42 96
"14707" 157 43 133
"14708" 157 44 108
"14709" 157 45 76
"14710" 157 46 95
"14711" 157 47 81
"14712" 157 48 120
"14713" 157 49 85
"14714" 157 50 103
"14715" 157 51 113
"14716" 157 52 102
"14717" 157 53 114
"14718" 157 54 123
"14719" 157 55 69
"14720" 157 56 106
"14721" 157 57 82
"14722" 157 58 94
"14723" 157 59 123
"14724" 157 60 91
"14725" 157 61 96
"14726" 157 62 129
"14727" 157 63 121
"14728" 157 64 138
"14729" 157 65 114
"14730" 157 66 122
"14731" 157 67 86
"14732" 157 68 95
"14733" 157 69 110
"14734" 157 70 113
"14735" 157 71 94
"14736" 157 72 95
"14737" 157 73 133
"14738" 157 74 112
"14739" 157 75 130
"14740" 157 76 118
"14741" 157 77 128
"14742" 157 78 83
"14743" 157 79 113
"14744" 157 80 125
"14745" 157 81 109
"14746" 157 82 125
"14747" 157 83 126
"14748" 157 84 125
"14749" 157 85 109
"14750" 157 86 92
"14751" 157 87 108
"14752" 157 88 74
"14753" 157 89 138
"14754" 157 90 102
"14755" 157 91 100
"14756" 157 92 113
"14757" 157 93 100
"14758" 157 94 112
"14759" 158 1 154
"14760" 158 2 132
"14761" 158 3 145
"14762" 158 4 156
"14763" 158 5 112
"14764" 158 6 134
"14765" 158 7 122
"14766" 158 8 179
"14767" 158 9 214
"14768" 158 10 187
"14769" 158 11 148
"14770" 158 12 150
"14771" 158 13 152
"14772" 158 14 115
"14773" 158 15 179
"14774" 158 16 193
"14775" 158 17 143
"14776" 158 18 128
"14777" 158 19 144
"14778" 158 20 144
"14779" 158 21 114
"14780" 158 22 130
"14781" 158 23 124
"14782" 158 24 149
"14783" 158 25 126
"14784" 158 26 92
"14785" 158 27 116
"14786" 158 28 123
"14787" 158 29 113
"14788" 158 30 127
"14789" 158 31 117
"14790" 158 32 126
"14791" 158 33 134
"14792" 158 34 138
"14793" 158 35 157
"14794" 158 36 140
"14795" 158 37 130
"14796" 158 38 104
"14797" 158 39 85
"14798" 158 40 121
"14799" 158 41 89
"14800" 158 42 106
"14801" 158 43 100
"14802" 158 44 93
"14803" 158 45 101
"14804" 158 46 115
"14805" 158 47 119
"14806" 158 48 124
"14807" 158 49 108
"14808" 158 50 72
"14809" 158 51 93
"14810" 158 52 114
"14811" 158 53 112
"14812" 158 54 96
"14813" 158 55 92
"14814" 158 56 79
"14815" 158 57 85
"14816" 158 58 111
"14817" 158 59 117
"14818" 158 60 130
"14819" 158 61 144
"14820" 158 62 104
"14821" 158 63 121
"14822" 158 64 105
"14823" 158 65 116
"14824" 158 66 116
"14825" 158 67 133
"14826" 158 68 132
"14827" 158 69 80
"14828" 158 70 141
"14829" 158 71 96
"14830" 158 72 118
"14831" 158 73 88
"14832" 158 74 77
"14833" 158 75 108
"14834" 158 76 135
"14835" 158 77 97
"14836" 158 78 114
"14837" 158 79 114
"14838" 158 80 112
"14839" 158 81 95
"14840" 158 82 110
"14841" 158 83 128
"14842" 158 84 119
"14843" 158 85 121
"14844" 158 86 72
"14845" 158 87 102
"14846" 158 88 95
"14847" 158 89 121
"14848" 158 90 100
"14849" 158 91 100
"14850" 158 92 115
"14851" 158 93 88
"14852" 158 94 87
"14853" 159 1 136
"14854" 159 2 152
"14855" 159 3 117
"14856" 159 4 172
"14857" 159 5 120
"14858" 159 6 113
"14859" 159 7 134
"14860" 159 8 165
"14861" 159 9 154
"14862" 159 10 191
"14863" 159 11 172
"14864" 159 12 146
"14865" 159 13 111
"14866" 159 14 163
"14867" 159 15 209
"14868" 159 16 157
"14869" 159 17 165
"14870" 159 18 152
"14871" 159 19 142
"14872" 159 20 100
"14873" 159 21 126
"14874" 159 22 156
"14875" 159 23 148
"14876" 159 24 145
"14877" 159 25 133
"14878" 159 26 103
"14879" 159 27 85
"14880" 159 28 113
"14881" 159 29 133
"14882" 159 30 101
"14883" 159 31 105
"14884" 159 32 138
"14885" 159 33 110
"14886" 159 34 120
"14887" 159 35 115
"14888" 159 36 144
"14889" 159 37 138
"14890" 159 38 102
"14891" 159 39 110
"14892" 159 40 100
"14893" 159 41 110
"14894" 159 42 146
"14895" 159 43 89
"14896" 159 44 79
"14897" 159 45 85
"14898" 159 46 60
"14899" 159 47 72
"14900" 159 48 97
"14901" 159 49 89
"14902" 159 50 96
"14903" 159 51 105
"14904" 159 52 109
"14905" 159 53 77
"14906" 159 54 110
"14907" 159 55 135
"14908" 159 56 139
"14909" 159 57 128
"14910" 159 58 122
"14911" 159 59 118
"14912" 159 60 97
"14913" 159 61 108
"14914" 159 62 90
"14915" 159 63 101
"14916" 159 64 81
"14917" 159 65 123
"14918" 159 66 116
"14919" 159 67 98
"14920" 159 68 125
"14921" 159 69 88
"14922" 159 70 120
"14923" 159 71 98
"14924" 159 72 141
"14925" 159 73 139
"14926" 159 74 107
"14927" 159 75 107
"14928" 159 76 141
"14929" 159 77 61
"14930" 159 78 94
"14931" 159 79 100
"14932" 159 80 119
"14933" 159 81 113
"14934" 159 82 126
"14935" 159 83 123
"14936" 159 84 85
"14937" 159 85 108
"14938" 159 86 74
"14939" 159 87 103
"14940" 159 88 111
"14941" 159 89 97
"14942" 159 90 136
"14943" 159 91 134
"14944" 159 92 113
"14945" 159 93 102
"14946" 159 94 89
"14947" 160 1 148
"14948" 160 2 134
"14949" 160 3 137
"14950" 160 4 168
"14951" 160 5 126
"14952" 160 6 103
"14953" 160 7 129
"14954" 160 8 158
"14955" 160 9 173
"14956" 160 10 171
"14957" 160 11 174
"14958" 160 12 154
"14959" 160 13 148
"14960" 160 14 178
"14961" 160 15 206
"14962" 160 16 168
"14963" 160 17 196
"14964" 160 18 168
"14965" 160 19 160
"14966" 160 20 136
"14967" 160 21 150
"14968" 160 22 160
"14969" 160 23 132
"14970" 160 24 168
"14971" 160 25 127
"14972" 160 26 117
"14973" 160 27 109
"14974" 160 28 109
"14975" 160 29 105
"14976" 160 30 134
"14977" 160 31 111
"14978" 160 32 102
"14979" 160 33 152
"14980" 160 34 107
"14981" 160 35 94
"14982" 160 36 119
"14983" 160 37 117
"14984" 160 38 109
"14985" 160 39 112
"14986" 160 40 103
"14987" 160 41 105
"14988" 160 42 82
"14989" 160 43 109
"14990" 160 44 110
"14991" 160 45 90
"14992" 160 46 72
"14993" 160 47 90
"14994" 160 48 81
"14995" 160 49 88
"14996" 160 50 103
"14997" 160 51 135
"14998" 160 52 93
"14999" 160 53 109
"15000" 160 54 89
"15001" 160 55 130
"15002" 160 56 179
"15003" 160 57 160
"15004" 160 58 161
"15005" 160 59 94
"15006" 160 60 68
"15007" 160 61 86
"15008" 160 62 96
"15009" 160 63 93
"15010" 160 64 81
"15011" 160 65 73
"15012" 160 66 127
"15013" 160 67 114
"15014" 160 68 88
"15015" 160 69 105
"15016" 160 70 125
"15017" 160 71 127
"15018" 160 72 108
"15019" 160 73 106
"15020" 160 74 98
"15021" 160 75 97
"15022" 160 76 93
"15023" 160 77 83
"15024" 160 78 92
"15025" 160 79 150
"15026" 160 80 109
"15027" 160 81 115
"15028" 160 82 92
"15029" 160 83 117
"15030" 160 84 81
"15031" 160 85 92
"15032" 160 86 96
"15033" 160 87 77
"15034" 160 88 112
"15035" 160 89 109
"15036" 160 90 102
"15037" 160 91 142
"15038" 160 92 125
"15039" 160 93 122
"15040" 160 94 83
"15041" 161 1 126
"15042" 161 2 126
"15043" 161 3 113
"15044" 161 4 124
"15045" 161 5 120
"15046" 161 6 121
"15047" 161 7 103
"15048" 161 8 93
"15049" 161 9 195
"15050" 161 10 172
"15051" 161 11 166
"15052" 161 12 152
"15053" 161 13 134
"15054" 161 14 177
"15055" 161 15 187
"15056" 161 16 171
"15057" 161 17 184
"15058" 161 18 174
"15059" 161 19 130
"15060" 161 20 100
"15061" 161 21 144
"15062" 161 22 154
"15063" 161 23 120
"15064" 161 24 148
"15065" 161 25 129
"15066" 161 26 123
"15067" 161 27 96
"15068" 161 28 128
"15069" 161 29 139
"15070" 161 30 134
"15071" 161 31 119
"15072" 161 32 146
"15073" 161 33 118
"15074" 161 34 106
"15075" 161 35 103
"15076" 161 36 135
"15077" 161 37 111
"15078" 161 38 102
"15079" 161 39 114
"15080" 161 40 101
"15081" 161 41 126
"15082" 161 42 98
"15083" 161 43 114
"15084" 161 44 105
"15085" 161 45 96
"15086" 161 46 129
"15087" 161 47 87
"15088" 161 48 87
"15089" 161 49 90
"15090" 161 50 117
"15091" 161 51 92
"15092" 161 52 77
"15093" 161 53 99
"15094" 161 54 125
"15095" 161 55 120
"15096" 161 56 156
"15097" 161 57 149
"15098" 161 58 108
"15099" 161 59 119
"15100" 161 60 112
"15101" 161 61 122
"15102" 161 62 110
"15103" 161 63 90
"15104" 161 64 121
"15105" 161 65 106
"15106" 161 66 73
"15107" 161 67 123
"15108" 161 68 153
"15109" 161 69 124
"15110" 161 70 128
"15111" 161 71 122
"15112" 161 72 113
"15113" 161 73 112
"15114" 161 74 104
"15115" 161 75 104
"15116" 161 76 136
"15117" 161 77 91
"15118" 161 78 130
"15119" 161 79 160
"15120" 161 80 139
"15121" 161 81 117
"15122" 161 82 92
"15123" 161 83 105
"15124" 161 84 87
"15125" 161 85 106
"15126" 161 86 77
"15127" 161 87 81
"15128" 161 88 116
"15129" 161 89 99
"15130" 161 90 99
"15131" 161 91 104
"15132" 161 92 120
"15133" 161 93 121
"15134" 161 94 85
"15135" 162 1 130
"15136" 162 2 130
"15137" 162 3 111
"15138" 162 4 107
"15139" 162 5 129
"15140" 162 6 120
"15141" 162 7 125
"15142" 162 8 145
"15143" 162 9 180
"15144" 162 10 194
"15145" 162 11 164
"15146" 162 12 174
"15147" 162 13 187
"15148" 162 14 150
"15149" 162 15 143
"15150" 162 16 199
"15151" 162 17 188
"15152" 162 18 154
"15153" 162 19 138
"15154" 162 20 88
"15155" 162 21 128
"15156" 162 22 156
"15157" 162 23 140
"15158" 162 24 126
"15159" 162 25 109
"15160" 162 26 93
"15161" 162 27 104
"15162" 162 28 130
"15163" 162 29 149
"15164" 162 30 117
"15165" 162 31 144
"15166" 162 32 111
"15167" 162 33 155
"15168" 162 34 115
"15169" 162 35 135
"15170" 162 36 115
"15171" 162 37 109
"15172" 162 38 120
"15173" 162 39 106
"15174" 162 40 100
"15175" 162 41 122
"15176" 162 42 132
"15177" 162 43 114
"15178" 162 44 90
"15179" 162 45 101
"15180" 162 46 103
"15181" 162 47 102
"15182" 162 48 98
"15183" 162 49 105
"15184" 162 50 114
"15185" 162 51 97
"15186" 162 52 81
"15187" 162 53 107
"15188" 162 54 105
"15189" 162 55 129
"15190" 162 56 141
"15191" 162 57 170
"15192" 162 58 154
"15193" 162 59 135
"15194" 162 60 105
"15195" 162 61 97
"15196" 162 62 81
"15197" 162 63 102
"15198" 162 64 67
"15199" 162 65 122
"15200" 162 66 105
"15201" 162 67 97
"15202" 162 68 109
"15203" 162 69 128
"15204" 162 70 154
"15205" 162 71 130
"15206" 162 72 122
"15207" 162 73 91
"15208" 162 74 92
"15209" 162 75 106
"15210" 162 76 92
"15211" 162 77 100
"15212" 162 78 134
"15213" 162 79 123
"15214" 162 80 125
"15215" 162 81 116
"15216" 162 82 80
"15217" 162 83 85
"15218" 162 84 105
"15219" 162 85 66
"15220" 162 86 67
"15221" 162 87 109
"15222" 162 88 96
"15223" 162 89 91
"15224" 162 90 117
"15225" 162 91 101
"15226" 162 92 96
"15227" 162 93 129
"15228" 162 94 93
"15229" 163 1 134
"15230" 163 2 136
"15231" 163 3 123
"15232" 163 4 115
"15233" 163 5 109
"15234" 163 6 112
"15235" 163 7 126
"15236" 163 8 151
"15237" 163 9 116
"15238" 163 10 179
"15239" 163 11 182
"15240" 163 12 134
"15241" 163 13 151
"15242" 163 14 131
"15243" 163 15 147
"15244" 163 16 184
"15245" 163 17 154
"15246" 163 18 192
"15247" 163 19 150
"15248" 163 20 112
"15249" 163 21 112
"15250" 163 22 132
"15251" 163 23 124
"15252" 163 24 130
"15253" 163 25 121
"15254" 163 26 125
"15255" 163 27 146
"15256" 163 28 152
"15257" 163 29 166
"15258" 163 30 148
"15259" 163 31 166
"15260" 163 32 148
"15261" 163 33 119
"15262" 163 34 103
"15263" 163 35 86
"15264" 163 36 90
"15265" 163 37 131
"15266" 163 38 100
"15267" 163 39 90
"15268" 163 40 102
"15269" 163 41 106
"15270" 163 42 96
"15271" 163 43 105
"15272" 163 44 121
"15273" 163 45 98
"15274" 163 46 69
"15275" 163 47 126
"15276" 163 48 103
"15277" 163 49 106
"15278" 163 50 105
"15279" 163 51 121
"15280" 163 52 112
"15281" 163 53 128
"15282" 163 54 114
"15283" 163 55 103
"15284" 163 56 103
"15285" 163 57 143
"15286" 163 58 124
"15287" 163 59 156
"15288" 163 60 117
"15289" 163 61 125
"15290" 163 62 94
"15291" 163 63 115
"15292" 163 64 123
"15293" 163 65 92
"15294" 163 66 131
"15295" 163 67 113
"15296" 163 68 119
"15297" 163 69 123
"15298" 163 70 120
"15299" 163 71 128
"15300" 163 72 122
"15301" 163 73 122
"15302" 163 74 88
"15303" 163 75 88
"15304" 163 76 96
"15305" 163 77 110
"15306" 163 78 96
"15307" 163 79 131
"15308" 163 80 135
"15309" 163 81 126
"15310" 163 82 115
"15311" 163 83 112
"15312" 163 84 128
"15313" 163 85 101
"15314" 163 86 92
"15315" 163 87 75
"15316" 163 88 118
"15317" 163 89 145
"15318" 163 90 95
"15319" 163 91 110
"15320" 163 92 94
"15321" 163 93 129
"15322" 163 94 91
"15323" 164 1 132
"15324" 164 2 154
"15325" 164 3 103
"15326" 164 4 109
"15327" 164 5 110
"15328" 164 6 101
"15329" 164 7 106
"15330" 164 8 103
"15331" 164 9 110
"15332" 164 10 137
"15333" 164 11 103
"15334" 164 12 191
"15335" 164 13 141
"15336" 164 14 161
"15337" 164 15 147
"15338" 164 16 144
"15339" 164 17 140
"15340" 164 18 182
"15341" 164 19 166
"15342" 164 20 146
"15343" 164 21 128
"15344" 164 22 124
"15345" 164 23 160
"15346" 164 24 116
"15347" 164 25 115
"15348" 164 26 147
"15349" 164 27 118
"15350" 164 28 179
"15351" 164 29 177
"15352" 164 30 140
"15353" 164 31 184
"15354" 164 32 128
"15355" 164 33 110
"15356" 164 34 115
"15357" 164 35 116
"15358" 164 36 119
"15359" 164 37 97
"15360" 164 38 82
"15361" 164 39 138
"15362" 164 40 140
"15363" 164 41 88
"15364" 164 42 114
"15365" 164 43 132
"15366" 164 44 104
"15367" 164 45 83
"15368" 164 46 86
"15369" 164 47 66
"15370" 164 48 106
"15371" 164 49 106
"15372" 164 50 93
"15373" 164 51 79
"15374" 164 52 134
"15375" 164 53 100
"15376" 164 54 107
"15377" 164 55 93
"15378" 164 56 105
"15379" 164 57 126
"15380" 164 58 125
"15381" 164 59 129
"15382" 164 60 160
"15383" 164 61 105
"15384" 164 62 104
"15385" 164 63 102
"15386" 164 64 132
"15387" 164 65 98
"15388" 164 66 139
"15389" 164 67 139
"15390" 164 68 95
"15391" 164 69 149
"15392" 164 70 111
"15393" 164 71 116
"15394" 164 72 124
"15395" 164 73 131
"15396" 164 74 110
"15397" 164 75 110
"15398" 164 76 79
"15399" 164 77 89
"15400" 164 78 87
"15401" 164 79 119
"15402" 164 80 113
"15403" 164 81 137
"15404" 164 82 96
"15405" 164 83 114
"15406" 164 84 108
"15407" 164 85 98
"15408" 164 86 118
"15409" 164 87 79
"15410" 164 88 113
"15411" 164 89 113
"15412" 164 90 99
"15413" 164 91 126
"15414" 164 92 92
"15415" 164 93 133
"15416" 164 94 91
"15417" 165 1 136
"15418" 165 2 136
"15419" 165 3 129
"15420" 165 4 133
"15421" 165 5 106
"15422" 165 6 96
"15423" 165 7 66
"15424" 165 8 111
"15425" 165 9 107
"15426" 165 10 128
"15427" 165 11 157
"15428" 165 12 109
"15429" 165 13 116
"15430" 165 14 140
"15431" 165 15 135
"15432" 165 16 153
"15433" 165 17 142
"15434" 165 18 166
"15435" 165 19 196
